id,plan,billing,model,model_display,vendor,label,price_usd,monthly_yi,real_usd_per_mtok,list_blended_usd_per_mtok,api_cost_usd_month,api_cost_multiple,api_cost_inherited,api_price_tier,api_price_confidence,api_price_source,api_price_archive,d,confidence,tier,source,note,arena_code__selection,arena_code__configuration_count,arena_code__configuration_id,arena_code__variant,arena_code__score,arena_code__score_is_estimated,arena_code__agent_harness,arena_code__reasoning_effort,arena_code__service_mode,arena_code__score_low,arena_code__score_high,arena_code__mean_cost_usd_per_task,arena_code__median_cost_usd_per_task,arena_code__source,arena_code__mapping_kind,arena_code__mapping_confidence,arena_code__mapping_note,arena_code__quota_effort_matched,arena_agent_mode__selection,arena_agent_mode__configuration_count,arena_agent_mode__configuration_id,arena_agent_mode__variant,arena_agent_mode__score,arena_agent_mode__score_is_estimated,arena_agent_mode__agent_harness,arena_agent_mode__reasoning_effort,arena_agent_mode__service_mode,arena_agent_mode__score_low,arena_agent_mode__score_high,arena_agent_mode__mean_cost_usd_per_task,arena_agent_mode__median_cost_usd_per_task,arena_agent_mode__source,arena_agent_mode__mapping_kind,arena_agent_mode__mapping_confidence,arena_agent_mode__mapping_note,arena_agent_mode__quota_effort_matched,aa_intelligence_index__selection,aa_intelligence_index__configuration_count,aa_intelligence_index__configuration_id,aa_intelligence_index__variant,aa_intelligence_index__score,aa_intelligence_index__score_is_estimated,aa_intelligence_index__agent_harness,aa_intelligence_index__reasoning_effort,aa_intelligence_index__service_mode,aa_intelligence_index__score_low,aa_intelligence_index__score_high,aa_intelligence_index__mean_cost_usd_per_task,aa_intelligence_index__median_cost_usd_per_task,aa_intelligence_index__source,aa_intelligence_index__mapping_kind,aa_intelligence_index__mapping_confidence,aa_intelligence_index__mapping_note,aa_intelligence_index__quota_effort_matched,aa_coding_agent_index__selection,aa_coding_agent_index__configuration_count,aa_coding_agent_index__configuration_id,aa_coding_agent_index__variant,aa_coding_agent_index__score,aa_coding_agent_index__score_is_estimated,aa_coding_agent_index__agent_harness,aa_coding_agent_index__reasoning_effort,aa_coding_agent_index__service_mode,aa_coding_agent_index__score_low,aa_coding_agent_index__score_high,aa_coding_agent_index__mean_cost_usd_per_task,aa_coding_agent_index__median_cost_usd_per_task,aa_coding_agent_index__source,aa_coding_agent_index__mapping_kind,aa_coding_agent_index__mapping_confidence,aa_coding_agent_index__mapping_note,aa_coding_agent_index__quota_effort_matched
cursor_pro_plus::composer-2.5,Cursor Pro+ (Standard),subscription,composer-2.5,Composer 2.5,Cursor,Composer 2.5 · Cursor Pro+ (Standard),60.0,53.047,0.01131,0.2145,1137.86,18.96,True,official,high,https://cursor.com/docs/models/cursor-composer-2-5,list-prices-round2-2026-09-09.json,0.0527,low,full,由同套餐 grok-4.6 20.632 亿 × 2.571095571095571,旧21.33亿基准→20.63亿×统一标准负载倍率2.571096；随round8的Ultra77.37×800/3000联动，保留跨档假设；见cursor-adoption-round8-2026-09-06.json,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,1,aa_coding_agent_index:53314b5ed016293e,Cursor CLI - Composer 2.5,38.3008,,Cursor CLI,,standard,,,0.0851,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
supergrok_heavy::grok-4.5,SuperGrok Heavy,subscription,grok-4.5,Grok 4.5,xAI,Grok 4.5 · SuperGrok Heavy,300.0,50.9,0.05894,0.3565,1814.58,6.05,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.1653,medium,full,由同套餐 grok-4.6 50.9 亿 × 1.0,维持同订阅额度假设50.9亿，尚无4.5独立面板实测；xAI API缓存价差不能直接映射订阅周池；与Cursor渠道分开,highest_archived_reference,1,arena_code:2e746c8236febdde,grok-4.5,1556,,,,,1548,1564,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:3867d7aa28e07570,Grok 4.5,6.17,,,,,,,,0.43,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:47e595545691f242,Grok 4.5 (high),39.0842,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:23e618a155f47f99,Grok Build - Grok 4.5 (high),64.09,,Grok Build,high,,,,2.439,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
supergrok::grok-4.5,SuperGrok,subscription,grok-4.5,Grok 4.5,xAI,Grok 4.5 · SuperGrok,30.0,5.09,0.05894,0.3565,181.46,6.05,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.1653,medium,full,由同套餐 grok-4.6 5.09 亿 × 1.0,维持同订阅额度假设5.09亿，尚无4.5独立面板实测；xAI API缓存价差不能直接映射订阅周池；与Cursor渠道分开,highest_archived_reference,1,arena_code:2e746c8236febdde,grok-4.5,1556,,,,,1548,1564,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:3867d7aa28e07570,Grok 4.5,6.17,,,,,,,,0.43,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:47e595545691f242,Grok 4.5 (high),39.0842,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:23e618a155f47f99,Grok Build - Grok 4.5 (high),64.09,,Grok Build,high,,,,2.439,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
minimax_token_plus_cn::minimax-m2.7,MiniMax Token Plan Plus,subscription,minimax-m2.7,MiniMax M2.7,MiniMax,MiniMax M2.7 · MiniMax Token Plan Plus,7.23,6.0,0.01205,0.06915,41.49,5.74,True,official,high,https://platform.minimax.io/docs/guides/pricing-paygo,list-prices-round2-2026-09-09.json,0.1743,medium,full,由同套餐 minimax-m3 6.0 亿 × 1.0,与 M3 同价；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:63e99810b5157771,minimax-m2.7,1398,,,,,1392,1404,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:5ade7f77085b51d4,Minimax M2.7,-10.6,,,,,,,,0.08,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:08383253f4d94cc9,MiniMax-M2.7,23.2171,False,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
minimax_token_plus_global::minimax-m2.7,MiniMax Token Plan Plus (Global),subscription,minimax-m2.7,MiniMax M2.7,MiniMax,MiniMax M2.7 · MiniMax Token Plan Plus (Global),22.0,17.0,0.01294,0.06915,117.56,5.34,True,official,high,https://platform.minimax.io/docs/guides/pricing-paygo,list-prices-round2-2026-09-09.json,0.1871,medium,full,由同套餐 minimax-m3 17.0 亿 × 1.0,与 M3 同价,highest_archived_reference,1,arena_code:63e99810b5157771,minimax-m2.7,1398,,,,,1392,1404,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:5ade7f77085b51d4,Minimax M2.7,-10.6,,,,,,,,0.08,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:08383253f4d94cc9,MiniMax-M2.7,23.2171,False,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
cursor_ultra_composer_fast::composer-2.5,Cursor Ultra (Composer Fast),subscription,composer-2.5,Composer 2.5,Cursor,Composer 2.5 · Cursor Ultra (Composer Fast),200.0,70.587,0.02833,0.2145,1514.09,7.57,False,official,high,https://cursor.com/docs/models/cursor-composer-2-5,list-prices-round2-2026-09-09.json,0.1321,medium,main,https://cursor.com/docs/models/cursor-composer-2-5；audit-round4-2026-09-05.json,新增Fast（产品默认）估算：缓存/输入/输出=0.5/3/15；扣费为Standard的2.8182×；沿用同套餐Grok标准基准77.37亿×0.91232423，不是实测；Grok Fast采用用户当前账号独立反推30.74亿，不套到Composer；round8随标准基准联动，旧Composer Fast额度72.937亿，促销/跨档混杂未剥离；见cursor-adoption-round8-2026-09-06.json,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,1,aa_coding_agent_index:3725d45478cd771f,Cursor CLI - Composer 2.5 Fast,38.3008,,Cursor CLI,,fast,,,0.5573,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
cursor_pro_composer_fast::composer-2.5,Cursor Pro (Composer Fast),subscription,composer-2.5,Composer 2.5,Cursor,Composer 2.5 · Cursor Pro (Composer Fast),20.0,4.288,0.04664,0.2145,91.98,4.6,False,official,high,https://cursor.com/docs/models/cursor-composer-2-5,list-prices-round2-2026-09-09.json,0.2174,medium,main,https://cursor.com/docs/models/cursor-composer-2-5；audit-round4-2026-09-05.json,新增Fast（产品默认）估算：缓存/输入/输出=0.5/3/15；扣费为Standard的2.8182×；沿用同套餐Grok标准基准4.7亿×0.91232423，不是实测；Grok Fast采用用户当前账号独立反推30.74亿，不套到Composer,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,1,aa_coding_agent_index:3725d45478cd771f,Cursor CLI - Composer 2.5 Fast,38.3008,,Cursor CLI,,fast,,,0.5573,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
cursor_pro_plus_composer_fast::composer-2.5,Cursor Pro+ (Composer Fast),subscription,composer-2.5,Composer 2.5,Cursor,Composer 2.5 · Cursor Pro+ (Composer Fast),60.0,18.823,0.03188,0.2145,403.75,6.73,False,official,high,https://cursor.com/docs/models/cursor-composer-2-5,list-prices-round2-2026-09-09.json,0.1486,low,full,https://cursor.com/docs/models/cursor-composer-2-5；audit-round4-2026-09-05.json,新增Fast（产品默认）估算：缓存/输入/输出=0.5/3/15；扣费为Standard的2.8182×；沿用同套餐Grok标准基准20.632亿×0.91232423，不是实测；Grok Fast采用用户当前账号独立反推30.74亿，不套到Composer；round8随标准基准联动，旧Composer Fast额度19.45亿，促销/跨档混杂未剥离；见cursor-adoption-round8-2026-09-06.json,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,1,aa_coding_agent_index:3725d45478cd771f,Cursor CLI - Composer 2.5 Fast,38.3008,,Cursor CLI,,fast,,,0.5573,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
deepseek_v4_flash_offpeak::deepseek-v4-flash,DeepSeek V4 Flash API 闲时,metered,deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,DeepSeek V4 Flash API 闲时,,,0.01386,0.02773,,,False,official,high,https://api-docs.deepseek.com/quick_start/pricing/,list-prices-round2-2026-09-09.json,0.4998,high,main,api-docs.deepseek.com,标价 cached 0.007/in 0.22/out 0.66 × 项目统一标准负载 97.5%/2.15%/0.35%,highest_archived_reference,2,arena_code:65e190c745838084,deepseek-v4-flash-high,1580,,,high,,1570,1590,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:03e0d57cd8db041d,Deepseek V4 Flash (High) (20260731),2.85,,,high,,,,,0.15,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:24c731efe1acd024,DeepSeek V4 Flash 0731 (max),34.5282,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:b0b125cacb202ef2,Codex - DeepSeek V4 Flash 0731 (max),49.7576,,Codex,max,,,,0.0595,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
deepseek_v4_flash_peak::deepseek-v4-flash,DeepSeek V4 Flash API 忙时,metered,deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,DeepSeek V4 Flash API 忙时,,,0.02773,0.02773,,,False,official,high,https://api-docs.deepseek.com/quick_start/pricing/,list-prices-round2-2026-09-09.json,1.0,high,main,api-docs.deepseek.com,标价 cached 0.014/in 0.44/out 1.32 × 项目统一标准负载 97.5%/2.15%/0.35%,highest_archived_reference,2,arena_code:65e190c745838084,deepseek-v4-flash-high,1580,,,high,,1570,1590,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:03e0d57cd8db041d,Deepseek V4 Flash (High) (20260731),2.85,,,high,,,,,0.15,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:24c731efe1acd024,DeepSeek V4 Flash 0731 (max),34.5282,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:b0b125cacb202ef2,Codex - DeepSeek V4 Flash 0731 (max),49.7576,,Codex,max,,,,0.0595,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
deepseek_v4_pro_offpeak::deepseek-v4-pro,DeepSeek V4 Pro API 闲时,metered,deepseek-v4-pro,DeepSeek V4 Pro,DeepSeek,DeepSeek V4 Pro API 闲时,,,0.04257,0.08514,,,False,official,high,https://api-docs.deepseek.com/quick_start/pricing/,list-prices-round2-2026-09-09.json,0.5,high,main,api-docs.deepseek.com,标价 cached 0.022/in 0.66/out 1.98 × 项目统一标准负载 97.5%/2.15%/0.35%,highest_archived_reference,3,arena_code:28be8403803f6a29,deepseek-v4-pro-high-20260813,1582,,,high,,1571,1593,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:19b823d29b97c23d,DeepSeek V4 Pro (High) (0813),5.91,,,high,,,,,0.23,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:af9ca7f6717f894d,DeepSeek V4 Pro 0813 (max),36.2829,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,2,aa_coding_agent_index:e694356304bf74f3,Codex - DeepSeek V4 Pro 0813 (max),42.7797,,Codex,max,,,,0.0908,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
deepseek_v4_pro_peak::deepseek-v4-pro,DeepSeek V4 Pro API 忙时,metered,deepseek-v4-pro,DeepSeek V4 Pro,DeepSeek,DeepSeek V4 Pro API 忙时,,,0.08514,0.08514,,,False,official,high,https://api-docs.deepseek.com/quick_start/pricing/,list-prices-round2-2026-09-09.json,1.0,high,main,api-docs.deepseek.com,标价 cached 0.044/in 1.32/out 3.96 × 项目统一标准负载 97.5%/2.15%/0.35%,highest_archived_reference,3,arena_code:28be8403803f6a29,deepseek-v4-pro-high-20260813,1582,,,high,,1571,1593,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:19b823d29b97c23d,DeepSeek V4 Pro (High) (0813),5.91,,,high,,,,,0.23,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:af9ca7f6717f894d,DeepSeek V4 Pro 0813 (max),36.2829,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,2,aa_coding_agent_index:e694356304bf74f3,Codex - DeepSeek V4 Pro 0813 (max),42.7797,,Codex,max,,,,0.0908,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
